Episode,Total_Reward,Steps,Goal_Reached,Outcome,Epsilon,Maximum_Q_Change,Success,Rolling_Average_Reward,Rolling_Average_Steps,Rolling_Success_Rate,Rolling_Average_Q_Change
1649,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004124739522810259
1650,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004124739522810259
1651,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004124739522810259
1652,91,10,True,Goal reached,0.05,0.017768985595964182,1,91.85,8.55,100.0,0.004302429378769901
1653,93,8,True,Goal reached,0.05,0.0,1,91.85,8.55,100.0,0.004302429378769901
1654,93,8,True,Goal reached,0.05,0.0,1,91.85,8.55,100.0,0.004302429378769901
1655,93,8,True,Goal reached,0.05,0.0,1,91.85,8.55,100.0,0.004302429378769901
1656,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004128412486473465
1657,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004128412486473465
1658,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004128412486473465
1659,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004128412486473465
1660,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.004128412486473465
1661,93,8,True,Goal reached,0.05,0.0,1,91.89,8.51,100.0,0.004110508589602446
1662,88,9,True,Goal reached,0.05,0.003558572028723006,1,91.89,8.51,100.0,0.0041039717571234036
1663,86,11,True,Goal reached,0.05,0.07108663408094174,1,91.87,8.53,100.0,0.004659744026656867
1664,93,8,True,Goal reached,0.05,0.0,1,91.92,8.52,100.0,0.00464702766612028
1665,93,8,True,Goal reached,0.05,0.0,1,91.99,8.49,100.0,0.00442231256708844
1666,88,9,True,Goal reached,0.05,0.019990458971633984,1,91.94,8.5,100.0,0.00462221715680478
1667,93,8,True,Goal reached,0.05,0.0,1,91.94,8.5,100.0,0.00462221715680478
1668,93,8,True,Goal reached,0.05,0.0,1,91.94,8.5,100.0,0.00462221715680478
1669,93,8,True,Goal reached,0.05,0.0,1,91.94,8.5,100.0,0.00462221715680478
1670,88,9,True,Goal reached,0.05,0.012815379513320124,1,91.89,8.51,100.0,0.004750370951937981
1671,93,8,True,Goal reached,0.05,0.0,1,91.89,8.51,100.0,0.004750370951937981
1672,93,8,True,Goal reached,0.05,0.0,1,91.89,8.51,100.0,0.004750370951937981
1673,93,8,True,Goal reached,0.05,0.0,1,91.91,8.49,100.0,0.004537201591713398
1674,93,8,True,Goal reached,0.05,0.0,1,91.96,8.48,100.0,0.004487300590514565
1675,78,11,True,Goal reached,0.05,0.032696307223091026,1,91.81,8.51,100.0,0.004814263662745475
1676,93,8,True,Goal reached,0.05,0.0,1,91.81,8.51,100.0,0.004814263662745475
1677,93,8,True,Goal reached,0.05,0.0,1,91.81,8.51,100.0,0.004814263662745475
1678,93,8,True,Goal reached,0.05,0.0,1,91.86,8.5,100.0,0.004797737844298097
1679,93,8,True,Goal reached,0.05,0.0,1,91.86,8.5,100.0,0.004797737844298097
1680,93,8,True,Goal reached,0.05,0.0,1,91.86,8.5,100.0,0.004797737844298097
1681,93,8,True,Goal reached,0.05,0.0,1,91.86,8.5,100.0,0.004797737844298097
1682,88,9,True,Goal reached,0.05,0.011533841561991665,1,91.81,8.51,100.0,0.004913076259918015
1683,93,8,True,Goal reached,0.05,0.0,1,91.83,8.49,100.0,0.004715643086629484
1684,93,8,True,Goal reached,0.05,0.0,1,91.83,8.49,100.0,0.004715643086629484
1685,84,13,True,Goal reached,0.05,0.06524819693758843,1,91.74,8.54,100.0,0.005368125056005368
1686,93,8,True,Goal reached,0.05,0.0,1,91.79,8.53,100.0,0.005356680331522341
1687,93,8,True,Goal reached,0.05,0.0,1,91.79,8.53,100.0,0.005356680331522341
1688,93,8,True,Goal reached,0.05,0.0,1,91.79,8.53,100.0,0.005356680331522341
1689,93,8,True,Goal reached,0.05,0.0,1,91.79,8.53,100.0,0.005356680331522341
1690,93,8,True,Goal reached,0.05,0.0,1,91.79,8.53,100.0,0.005356680331522341
1691,93,8,True,Goal reached,0.05,0.0,1,91.79,8.53,100.0,0.005356680331522341
1692,91,10,True,Goal reached,0.05,0.001174674673706022,1,91.77,8.55,100.0,0.005368427078259401
1693,91,10,True,Goal reached,0.05,0.004687041497220434,1,91.75,8.57,100.0,0.005415297493231605
1694,93,8,True,Goal reached,0.05,0.0,1,91.75,8.57,100.0,0.005415297493231605
1695,93,8,True,Goal reached,0.05,0.0,1,91.75,8.57,100.0,0.005415297493231605
1696,91,10,True,Goal reached,0.05,0.01726671817819181,1,91.73,8.59,100.0,0.005587964675013523
1697,93,8,True,Goal reached,0.05,0.0,1,91.73,8.59,100.0,0.005587964675013523
1698,93,8,True,Goal reached,0.05,0.0,1,91.78,8.58,100.0,0.005448380010865037
1699,93,8,True,Goal reached,0.05,0.0,1,91.78,8.58,100.0,0.005448380010865037
1700,93,8,True,Goal reached,0.05,0.0,1,91.78,8.58,100.0,0.005448380010865037
1701,93,8,True,Goal reached,0.05,0.0,1,91.83,8.57,100.0,0.005290165448972175
1702,93,8,True,Goal reached,0.05,0.0,1,91.85,8.55,100.0,0.005274051941788258
1703,93,8,True,Goal reached,0.05,0.0,1,91.9,8.54,100.0,0.0052291410407093505
1704,93,8,True,Goal reached,0.05,0.0,1,91.92,8.52,100.0,0.005023819817104282
1705,88,9,True,Goal reached,0.05,0.006434137278958474,1,91.87,8.53,100.0,0.005088161189893867
1706,93,8,True,Goal reached,0.05,0.0,1,91.87,8.53,100.0,0.005088161189893867
1707,88,9,True,Goal reached,0.05,0.017891266314180143,1,91.82,8.54,100.0,0.005267073853035669
1708,88,9,True,Goal reached,0.05,0.009949216423905227,1,91.77,8.55,100.0,0.005366566017274721
1709,93,8,True,Goal reached,0.05,0.0,1,91.77,8.55,100.0,0.005366566017274721
1710,93,8,True,Goal reached,0.05,0.0,1,91.82,8.54,100.0,0.004871921262093792
1711,93,8,True,Goal reached,0.05,0.0,1,91.82,8.54,100.0,0.004871921262093792
1712,93,8,True,Goal reached,0.05,0.0,1,91.82,8.54,100.0,0.004871921262093792
1713,93,8,True,Goal reached,0.05,0.0,1,91.82,8.54,100.0,0.004871921262093792
1714,91,10,True,Goal reached,0.05,0.0010572072063439464,1,91.8,8.56,100.0,0.004882493334157232
1715,93,8,True,Goal reached,0.05,0.0,1,91.8,8.56,100.0,0.004882493334157232
1716,93,8,True,Goal reached,0.05,0.0,1,91.82,8.54,100.0,0.004867991177691664
1717,93,8,True,Goal reached,0.05,0.0,1,91.82,8.54,100.0,0.004867991177691664
1718,91,10,True,Goal reached,0.05,0.006307174427291784,1,91.8,8.56,100.0,0.004931062921964582
1719,88,9,True,Goal reached,0.05,0.004041981097103076,1,91.75,8.57,100.0,0.0049714827329356125
1720,88,9,True,Goal reached,0.05,0.008954294781503336,1,91.7,8.58,100.0,0.005061025680750646
1721,88,9,True,Goal reached,0.05,0.026484008850701457,1,91.7,8.58,100.0,0.005103749558461601
1722,93,8,True,Goal reached,0.05,0.0,1,91.7,8.58,100.0,0.005103749558461601
1723,88,9,True,Goal reached,0.05,0.0010300252034625146,1,91.69,8.55,100.0,0.005017918513021869
1724,93,8,True,Goal reached,0.05,0.0,1,91.69,8.55,100.0,0.005017918513021869
1725,93,8,True,Goal reached,0.05,0.0,1,91.71,8.53,100.0,0.004861303309955076
1726,88,9,True,Goal reached,0.05,0.008058865303354423,1,91.68,8.52,100.0,0.004864025612034339
1727,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.004672173187832271
1728,84,13,True,Goal reached,0.05,0.015640995860799478,1,91.61,8.55,100.0,0.004828583146440266
1729,88,9,True,Goal reached,0.05,0.0041999438586515225,1,91.58,8.54,100.0,0.004683023612753487
1730,91,10,True,Goal reached,0.05,0.015540046360371207,1,91.56,8.56,100.0,0.004838424076357199
1731,93,8,True,Goal reached,0.05,0.0,1,91.56,8.56,100.0,0.004838424076357199
1732,91,10,True,Goal reached,0.05,0.0009514864857038674,1,91.56,8.56,100.0,0.004834887000395156
1733,93,8,True,Goal reached,0.05,0.0,1,91.56,8.56,100.0,0.004834887000395156
1734,93,8,True,Goal reached,0.05,0.0,1,91.56,8.56,100.0,0.004834887000395156
1735,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004431228886529866
1736,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004431228886529866
1737,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004431228886529866
1738,89,12,True,Goal reached,0.05,0.014278819872721726,1,91.64,8.56,100.0,0.004448390887523459
1739,93,8,True,Goal reached,0.05,0.0,1,91.69,8.55,100.0,0.004085098585044662
1740,93,8,True,Goal reached,0.05,0.0,1,91.71,8.53,100.0,0.004056542511733028
1741,88,9,True,Goal reached,0.05,0.017991413074469165,1,91.66,8.54,100.0,0.00423645664247772
1742,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.004166376926618937
1743,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.004166376926618937
1744,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.004166376926618937
1745,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.004166376926618937
1746,91,10,True,Goal reached,0.05,0.005108811286106629,1,91.68,8.52,100.0,0.004217465039480004
1747,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.004217465039480004
1748,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.004217465039480004
1749,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.004217465039480004
1750,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.004217465039480004
1751,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.004217465039480004
1752,93,8,True,Goal reached,0.05,0.0,1,91.7,8.5,100.0,0.004039775183520362
1753,88,9,True,Goal reached,0.05,0.01619227176702509,1,91.65,8.51,100.0,0.004201697901190613
1754,91,10,True,Goal reached,0.05,0.003796503612747415,1,91.63,8.53,100.0,0.004239662937318087
1755,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004239662937318087
1756,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004239662937318087
1757,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004239662937318087
1758,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004239662937318087
1759,91,10,True,Goal reached,0.05,0.013032669123646201,1,91.61,8.55,100.0,0.004369989628554549
1760,83,10,True,Goal reached,0.05,0.04451802796628357,1,91.51,8.57,100.0,0.004815169908217385
1761,93,8,True,Goal reached,0.05,0.0,1,91.51,8.57,100.0,0.004815169908217385
1762,93,8,True,Goal reached,0.05,0.0,1,91.56,8.56,100.0,0.004779584187930155
1763,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004068717847120738
1764,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004068717847120738
1765,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.004068717847120738
1766,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.0038688132574043977
1767,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.0038688132574043977
1768,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.0038688132574043977
1769,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.0038688132574043977
1770,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0037406594622711965
1771,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0037406594622711965
1772,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0037406594622711965
1773,88,9,True,Goal reached,0.05,0.036059602652692035,1,91.68,8.52,100.0,0.004101255488798116
1774,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.004101255488798116
1775,83,10,True,Goal reached,0.05,0.013007680434057534,1,91.73,8.51,100.0,0.0039043692209077816
1776,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0039043692209077816
1777,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0039043692209077816
1778,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0039043692209077816
1779,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0039043692209077816
1780,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0039043692209077816
1781,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.0039043692209077816
1782,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.003789030805287865
1783,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.003789030805287865
1784,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.003789030805287865
1785,93,8,True,Goal reached,0.05,0.0,1,91.87,8.45,100.0,0.003136548835911981
1786,88,9,True,Goal reached,0.05,0.0009270226831290529,1,91.82,8.46,100.0,0.0031458190627432713
1787,91,10,True,Goal reached,0.05,0.0008563378371349017,1,91.8,8.48,100.0,0.0031543824411146204
1788,91,10,True,Goal reached,0.05,0.014095368276002773,1,91.78,8.5,100.0,0.0032953361238746482
1789,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.0032953361238746482
1790,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.0032953361238746482
1791,93,8,True,Goal reached,0.05,0.0,1,91.78,8.5,100.0,0.0032953361238746482
1792,93,8,True,Goal reached,0.05,0.0,1,91.8,8.48,100.0,0.003283589377137588
1793,93,8,True,Goal reached,0.05,0.0,1,91.82,8.46,100.0,0.0032367189621653834
1794,93,8,True,Goal reached,0.05,0.0,1,91.82,8.46,100.0,0.0032367189621653834
1795,93,8,True,Goal reached,0.05,0.0,1,91.82,8.46,100.0,0.0032367189621653834
1796,88,9,True,Goal reached,0.05,0.03245364238742354,1,91.79,8.45,100.0,0.0033885882042577007
1797,91,10,True,Goal reached,0.05,0.003416853251479779,1,91.77,8.47,100.0,0.003422756736772499
1798,88,9,True,Goal reached,0.05,0.009342411665208772,1,91.72,8.48,100.0,0.0035161808534245865
1799,91,10,True,Goal reached,0.05,0.015992087036373448,1,91.7,8.5,100.0,0.0036761017237883207
1800,81,12,True,Goal reached,0.05,0.008408170498690026,1,91.58,8.54,100.0,0.0037601834287752213
1801,93,8,True,Goal reached,0.05,0.0,1,91.58,8.54,100.0,0.0037601834287752213
1802,93,8,True,Goal reached,0.05,0.0,1,91.58,8.54,100.0,0.0037601834287752213
1803,93,8,True,Goal reached,0.05,0.0,1,91.58,8.54,100.0,0.0037601834287752213
1804,93,8,True,Goal reached,0.05,0.0,1,91.58,8.54,100.0,0.0037601834287752213
1805,93,8,True,Goal reached,0.05,0.0,1,91.63,8.53,100.0,0.0036958420559856362
1806,91,10,True,Goal reached,0.05,0.002570046598052045,1,91.61,8.55,100.0,0.003721542521966157
1807,83,10,True,Goal reached,0.05,0.0036377829873970313,1,91.56,8.56,100.0,0.0035790076886983257
1808,83,10,True,Goal reached,0.05,0.01170691239065036,1,91.51,8.57,100.0,0.003596584648365777
1809,93,8,True,Goal reached,0.05,0.0,1,91.51,8.57,100.0,0.003596584648365777
1810,93,8,True,Goal reached,0.05,0.0,1,91.51,8.57,100.0,0.003596584648365777
1811,93,8,True,Goal reached,0.05,0.0,1,91.51,8.57,100.0,0.003596584648365777
1812,93,8,True,Goal reached,0.05,0.0,1,91.51,8.57,100.0,0.003596584648365777
1813,88,9,True,Goal reached,0.05,0.01610213968276497,1,91.46,8.58,100.0,0.003757606045193427
1814,93,8,True,Goal reached,0.05,0.0,1,91.48,8.56,100.0,0.0037470339731299875
1815,93,8,True,Goal reached,0.05,0.0,1,91.48,8.56,100.0,0.0037470339731299875
1816,93,8,True,Goal reached,0.05,0.0,1,91.48,8.56,100.0,0.0037470339731299875
1817,88,9,True,Goal reached,0.05,0.005790723551072574,1,91.43,8.57,100.0,0.0038049412086407133
1818,93,8,True,Goal reached,0.05,0.0,1,91.45,8.55,100.0,0.003741869464367795
1819,93,8,True,Goal reached,0.05,0.0,1,91.5,8.54,100.0,0.0037014496533967645
1820,93,8,True,Goal reached,0.05,0.0,1,91.55,8.53,100.0,0.0036119067055817313
1821,88,9,True,Goal reached,0.05,0.029208278148679767,1,91.55,8.53,100.0,0.003639149398561514
1822,93,8,True,Goal reached,0.05,0.0,1,91.55,8.53,100.0,0.003639149398561514
1823,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.003628849146526889
1824,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.003628849146526889
1825,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.003628849146526889
1826,88,9,True,Goal reached,0.05,0.006527680895729304,1,91.6,8.52,100.0,0.003613537302450638
1827,93,8,True,Goal reached,0.05,0.0,1,91.6,8.52,100.0,0.003613537302450638
1828,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.003457127343842643
1829,93,8,True,Goal reached,0.05,0.0,1,91.74,8.46,100.0,0.003415127905256128
1830,93,8,True,Goal reached,0.05,0.0,1,91.76,8.44,100.0,0.0032597274416524156
1831,83,10,True,Goal reached,0.05,0.0032740046886488017,1,91.66,8.46,100.0,0.0032924674885389037
1832,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.0032829526236818653
1833,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.0032829526236818653
1834,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.0032829526236818653
1835,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.0032829526236818653
1836,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.0032829526236818653
1837,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.0032829526236818653
1838,88,9,True,Goal reached,0.05,0.01457304459032116,1,91.67,8.41,100.0,0.0032858948708578595
1839,88,9,True,Goal reached,0.05,0.005874912806149268,1,91.62,8.42,100.0,0.003344643998919352
1840,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.003344643998919352
1841,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.0031647298681746604
1842,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.0031647298681746604
1843,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.0031647298681746604
1844,88,9,True,Goal reached,0.05,0.009482599036431338,1,91.62,8.42,100.0,0.0032595558585389738
1845,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.0032595558585389738
1846,93,8,True,Goal reached,0.05,0.0,1,91.64,8.4,100.0,0.0032084677456779074
1847,93,8,True,Goal reached,0.05,0.0,1,91.64,8.4,100.0,0.0032084677456779074
1848,93,8,True,Goal reached,0.05,0.0,1,91.64,8.4,100.0,0.0032084677456779074
1849,93,8,True,Goal reached,0.05,0.0,1,91.64,8.4,100.0,0.0032084677456779074
1850,88,9,True,Goal reached,0.05,0.011306357796016187,1,91.59,8.41,100.0,0.0033215313236380694
1851,93,8,True,Goal reached,0.05,0.0,1,91.59,8.41,100.0,0.0033215313236380694
1852,93,8,True,Goal reached,0.05,0.0,1,91.59,8.41,100.0,0.0033215313236380694
1853,93,8,True,Goal reached,0.05,0.0,1,91.64,8.4,100.0,0.0031596086059678184
1854,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0031216435698403445
1855,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0031216435698403445
1856,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0031216435698403445
1857,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0031216435698403445
1858,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0031216435698403445
1859,88,9,True,Goal reached,0.05,0.005211651195963896,1,91.63,8.37,100.0,0.0030434333905635215
1860,86,11,True,Goal reached,0.05,0.004597930157501651,1,91.66,8.38,100.0,0.0026442324124757023
1861,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0026442324124757023
1862,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0026442324124757023
1863,93,8,True,Goal reached,0.05,0.0,1,91.66,8.38,100.0,0.0026442324124757023
1864,88,9,True,Goal reached,0.05,0.007567353448820313,1,91.61,8.39,100.0,0.002719905946963905
1865,93,8,True,Goal reached,0.05,0.0,1,91.61,8.39,100.0,0.002719905946963905
1866,86,11,True,Goal reached,0.05,0.059866580882093956,1,91.54,8.42,100.0,0.003318571755784845
1867,93,8,True,Goal reached,0.05,0.0,1,91.54,8.42,100.0,0.003318571755784845
1868,88,9,True,Goal reached,0.05,0.006810618103941124,1,91.49,8.43,100.0,0.003386677936824256
1869,93,8,True,Goal reached,0.05,0.0,1,91.49,8.43,100.0,0.003386677936824256
1870,93,8,True,Goal reached,0.05,0.0,1,91.49,8.43,100.0,0.003386677936824256
1871,93,8,True,Goal reached,0.05,0.0,1,91.49,8.43,100.0,0.003386677936824256
1872,93,8,True,Goal reached,0.05,0.0,1,91.49,8.43,100.0,0.003386677936824256
1873,93,8,True,Goal reached,0.05,0.0,1,91.54,8.42,100.0,0.0030260819102973357
1874,93,8,True,Goal reached,0.05,0.0,1,91.54,8.42,100.0,0.0030260819102973357
1875,91,10,True,Goal reached,0.05,0.004138137141751486,1,91.62,8.42,100.0,0.0029373864773742753
1876,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.0029373864773742753
1877,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.0029373864773742753
1878,88,9,True,Goal reached,0.05,0.003070734096667138,1,91.57,8.43,100.0,0.002968093818340947
1879,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.002968093818340947
1880,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.002968093818340947
1881,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.002968093818340947
1882,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.002968093818340947
1883,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.002968093818340947
1884,89,12,True,Goal reached,0.05,0.01189296032566034,1,91.53,8.47,100.0,0.00308702342159755
1885,88,9,True,Goal reached,0.05,0.00276366068699474,1,91.48,8.48,100.0,0.0031146600284674975
1886,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.003105389801636207
1887,93,8,True,Goal reached,0.05,0.0,1,91.55,8.45,100.0,0.003096826423264858
1888,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1889,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1890,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1891,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1892,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1893,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1894,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1895,93,8,True,Goal reached,0.05,0.0,1,91.57,8.43,100.0,0.00295587274050483
1896,91,10,True,Goal reached,0.05,0.054908806068326044,1,91.6,8.44,100.0,0.0031804243773138553
1897,93,8,True,Goal reached,0.05,0.0,1,91.62,8.42,100.0,0.0031462558447990572
1898,93,8,True,Goal reached,0.05,0.0,1,91.67,8.41,100.0,0.0030528317281469696
1899,93,8,True,Goal reached,0.05,0.0,1,91.69,8.39,100.0,0.0028929108577832353
1900,93,8,True,Goal reached,0.05,0.0,1,91.81,8.35,100.0,0.002808829152796335
1901,93,8,True,Goal reached,0.05,0.0,1,91.81,8.35,100.0,0.002808829152796335
1902,88,9,True,Goal reached,0.05,0.01311574013129757,1,91.76,8.36,100.0,0.002939986554109311
1903,93,8,True,Goal reached,0.05,0.0,1,91.76,8.36,100.0,0.002939986554109311
1904,93,8,True,Goal reached,0.05,0.0,1,91.76,8.36,100.0,0.002939986554109311
1905,88,9,True,Goal reached,0.05,0.023835607965636996,1,91.71,8.37,100.0,0.003178342633765681
1906,93,8,True,Goal reached,0.05,0.0,1,91.73,8.35,100.0,0.00315264216778516
1907,93,8,True,Goal reached,0.05,0.0,1,91.83,8.33,100.0,0.00311626433791119
1908,88,9,True,Goal reached,0.05,0.014491925714487763,1,91.88,8.32,100.0,0.0031441144711495637
1909,93,8,True,Goal reached,0.05,0.0,1,91.88,8.32,100.0,0.0031441144711495637
1910,93,8,True,Goal reached,0.05,0.0,1,91.88,8.32,100.0,0.0031441144711495637
1911,93,8,True,Goal reached,0.05,0.0,1,91.88,8.32,100.0,0.0031441144711495637
1912,93,8,True,Goal reached,0.05,0.0,1,91.88,8.32,100.0,0.0031441144711495637
1913,93,8,True,Goal reached,0.05,0.0,1,91.93,8.31,100.0,0.002983093074321914
1914,93,8,True,Goal reached,0.05,0.0,1,91.93,8.31,100.0,0.002983093074321914
1915,93,8,True,Goal reached,0.05,0.0,1,91.93,8.31,100.0,0.002983093074321914
1916,93,8,True,Goal reached,0.05,0.0,1,91.93,8.31,100.0,0.002983093074321914
1917,93,8,True,Goal reached,0.05,0.0,1,91.98,8.3,100.0,0.0029251858388111883
1918,93,8,True,Goal reached,0.05,0.0,1,91.98,8.3,100.0,0.0029251858388111883
1919,93,8,True,Goal reached,0.05,0.0,1,91.98,8.3,100.0,0.0029251858388111883
1920,93,8,True,Goal reached,0.05,0.0,1,91.98,8.3,100.0,0.0029251858388111883
1921,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.002633103057324391
1922,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.002633103057324391
1923,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.002633103057324391
1924,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.002633103057324391
1925,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.002633103057324391
1926,88,9,True,Goal reached,0.05,0.005287421525537184,1,92.03,8.29,100.0,0.0026207004636224695
1927,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.0026207004636224695
1928,88,9,True,Goal reached,0.05,0.0029466042197867637,1,91.98,8.3,100.0,0.0026501665058203372
1929,93,8,True,Goal reached,0.05,0.0,1,91.98,8.3,100.0,0.0026501665058203372
1930,93,8,True,Goal reached,0.05,0.0,1,91.98,8.3,100.0,0.0026501665058203372
1931,88,9,True,Goal reached,0.05,0.004690486076356137,1,92.03,8.29,100.0,0.0026643313196974107
1932,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.0026643313196974107
1933,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.0026643313196974107
1934,93,8,True,Goal reached,0.05,0.0,1,92.03,8.29,100.0,0.0026643313196974107
1935,91,10,True,Goal reached,0.05,0.0007707040534228327,1,92.01,8.31,100.0,0.002672038360231639
1936,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.002672038360231639
1937,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.002672038360231639
1938,93,8,True,Goal reached,0.05,0.0,1,92.06,8.3,100.0,0.0025263079143284274
1939,93,8,True,Goal reached,0.05,0.0,1,92.11,8.29,100.0,0.0024675587862669347
1940,93,8,True,Goal reached,0.05,0.0,1,92.11,8.29,100.0,0.0024675587862669347
